,4984495,104956
CITW,187,6
CITX,196,4
CITY,185,6
CITZ,257,7
CIU,11154,347
CIUV,526,20
CIUW,234,9
CIUX,100,3
CIUY,40,2
CIUZ,111,6
CIV,9843,302
CIVW,239,8
CIVX,149,4
CIVY,46,2
CIVZ,242,11
CIW,3633,111
CIWX,131,5
CIWY,42,1
CIWZ,175,4
CIX,3126,86
CIXY,17,1
CIY,2770,69
CIYZ,164,5
CIZ,3572,105
CJ,31521,860
CJK,1626,50
CJKL,322,10
CJKM,95,3
CJKN,311,12
CJKO,67,2
CJKP,47,2
CJKQ,321,14
CJKR,274,11
CJKS,87,3
CJKT,227,8
CJKU,39,3
CJKV,260,9
CJKW,91,2
CJKX,95,3
CJKY,70,2
CJKZ,98,3
CJL,3980,136
CJLM,159,5
CJLN,1002,34
CJLO,52,2
CJLP,147,5
CJLQ,497,23
CJLR,722,25
CJLS,249,8
CJLT,294,11
CJLU,158,6
CJLV,370,15
CJLW,150,5
CJLX,155,4
CJLY,110,5
CJLZ,228,7
CJM,2324,73
CJMN,255,10
CJMO,159,5
CJMP,53,2
CJMQ,225,8
CJMR,179,8
CJMT,161,6
CJMU,52,1
CJMV,222,9
CJMW,105,4
CJMX,58,2
CJMZ,167,5
CJN,7903,265
CJNN,673,31
CJNO,186,5
CJNP,262,10
CJNQ,1042,41
CJNR,1101,45
CJNS,147,6
CJNT,1077,46
CJNU,198,9
CJNV,971,48
CJNW,215,10
CJNX,281,7
CJNY,153,5
CJNZ,361,12
CJO,3465,97
CJOO,134,4
CJOP,123,3
CJOQ,124,4
CJOR,340,12
CJOT,38,2
CJOU,31,1
CJOV,94,5
CJOW,78,3
CJOX,30,1
CJOY,10,1
CJOZ,69,4
CJP,1396,43
CJPQ,139,6
CJPR,246,10
CJPS,248,6
CJPT,158,8
CJPU,90,3
CJPV,130,6
CJPX,95,2
CJPY,170,4
CJPZ,86,5
CJQ,7506,244
CJQR,429,20
CJQS,117,4
CJQT,726,28
CJQU,193,8
CJQV,955,38
CJQW,242,10
CJQX,186,8
CJQY,208,6
CJQZ,377,15
CJR,6361,205
CJRR,379,17
CJRS,373,9
CJRT,1039,39
CJRU,291,11
CJRV,738,33
CJRW,215,7
CJRX,184,8
CJRY,26,2
CJRZ,414,17
CJS,2144,56
CJST,166,3
CJSV,82,2
CJSW,121,3
CJSX,37,2
CJSZ,60,1
CJT,5125,164
CJTT,310,13
CJTU,118,5
CJTV,866,33
CJTW,313,14
CJTX,238,7
CJTY,232,8
CJTZ,367,16
CJU,3625,113
CJUV,164,7
CJUW,86,4
CJUX,22,1
CJUY,255,7
CJUZ,122,4
CJV,6996,218
CJVW,457,17
CJVX,211,7
CJVY,118,4
CJVZ,266,13
CJW,2236,63
CJWX,35,2
CJWY,71,2
CJWZ,68,5
CJX,1059,30
CJXY,14,1
CJXZ,100,2
CJY,1200,34
CJYZ,16,1
CJZ,2451,68
CK,14867,393
CKL,2274,70
CKLM,155,5
CKLN,519,23
CKLO,89,2
CKLP,10,1
CKLQ,403,14
CKLR,289,12
CKLS,109,3
CKLT,204,8
CKLV,295,10
CKLW,109,4
CKLX,18,1
CKLZ,68,3
CKM,954,34
CKMN,363,11
CKMO,40,2
CKMQ,283,8
CKMR,316,11
CKMS,69,2
CKMT,159,6
CKMU,21,1
CKMV,184,5
CKMW,55,2
CKMX,52,2
CKMY,125,4
CKMZ,70,3
CKN,3641,111
CKNN,206,10
CKNO,14,1
CKNP,199,6
CKNQ,734,29
CKNR,879,31
CKNS,80,2
CKNT,592,20
CKNU,212,7
CKNV,431,16
CKNW,47,4
CKNX,132,6
CKNY,20,1
CKNZ,348,12
CKO,1741,51
CKOO,36,1
CKOQ,127,4
CKOR,81,4
CKOT,94,4
CKOU,137,3
CKOV,72,3
CKOW,54,2
CKOX,23,1
CKOZ,131,3
CKP,1508,40
CKPQ,143,3
CKPR,194,10
CKPT,163,6
CKPU,19,1
CKPV,239,7
CKPW,154,5
CKPX,31,1
CKPY,112,3
CKPZ,93,3
CKQ,3862,126
CKQR,327,11
CKQS,109,4
CKQT,316,11
CKQU,184,7
CKQV,539,27
CKQX,184,5
CKQY,30,2
CKQZ,383,10
CKR,3121,101
CKRR,248,8
CKRS,222,5
CKRT,553,19
CKRU,79,3
CKRV,560,26
CKRW,94,4
CKRX,34,2
CKRZ,130,6
CKS,845,20
CKST,64,2
CKSU,26,1
CKSV,42,2
CKSX,48,1
CKT,3266,103
CKTT,143,7
CKTV,362,12
CKTW,59,2
CKTX,180,6
CKTY,19,1
CKTZ,175,7
CKU,1174,45
CKUV,64,3
CKUW,96,3
CKUX,100,3
CKUY,43,2
CKUZ,93,2
CKV,3910,123
CKVW,176,7
CKVX,149,5
CKVY,28,1
CKVZ,343,9
CKW,1063,32
CKWX,22,1
CKWY,76,3
CKWZ,54,1
CKX,894,24
CKXZ,69,1
CKY,632,22
CKZ,1331,36
CL,36999,1097
CLM,3076,98
CLMN,490,14
CLMO,79,2
CLMP,92,4
CLMQ,399,17
CLMR,786,26
CLMS,32,1
CLMT,225,10
CLMU,73,3
CLMV,113,7
CLMW,183,6
CLMX,94,4
CLMY,4,1
CLMZ,26,2
CLN,8845,332
CLNN,759,35
CLNO,435,14
CLNP,575,28
CLNQ,1704,70
CLNR,1831,73
CLNS,250,6
CLNT,1497,58
CLNU,333,16
CLNV,1242,56
CLNW,491,20
CLNX,397,16
CLNY,173,5
CLNZ,565,23
CLO,3422,101
CLOO,104,4
CLOP,141,4
CLOQ,205,7
CLOR,270,9
CLOS,17,1
CLOT,151,4
CLOU,281,8
CLOV,352,14
CLOW,140,6
CLOX,79,2
CLOY,18,2
CLOZ,45,3
CLP,2724,84
CLPQ,448,15
CLPR,543,18
CLPS,56,3
CLPT,377,14
CLPU,76,4
CLPV,190,10
CLPW,162,5
CLPX,212,6
CLPY,86,2
CLPZ,132,4
CLQ,8852,329
CLQR,1059,50
CLQS,199,8
CLQT,1292,55
CLQU,171,7
CLQV,1266,56
CLQW,467,17
CLQX,329,13
CLQY,101,5
CLQZ,616,23
CLR,9498,304
CLRR,526,18
CLRS,265,11
CLRT,969,40
CLRU,293,12
CLRV,868,41
CLRW,342,19
CLRX,199,9
CLRY,145,6
CLRZ,422,19
CLS,2858,73
CLSS,2,1
CLST,141,7
CLSU,124,4
CLSV,187,6
CLSW,174,5
CLSX,78,2
CLSZ,109,3
CLT,6498,219
CLTT,291,14
CLTU,341,15
CLTV,719,35
CLTW,387,12
CLTX,249,8
CLTY,257,7
CLTZ,271,10
CLU,4097,132
CLUV,365,18
CLUW,129,4
CLUX,105,5
CLUY,33,1
CLUZ,138,3
CLV,6220,250
CLVW,205,10
CLVX,243,10
CLVY,170,6
CLVZ,580,22
CLW,2835,81
CLWX,22,1
CLWY,180,7
CLWZ,306,8
CLX,1761,52
CLXY,36,2
CLXZ,59,3
CLY,1296,36
CLZ,3009,95
CM,18494,519
CMN,5071,161
CMNN,330,13
CMNO,295,10
CMNP,187,6
CMNQ,628,24
CMNR,658,29
CMNS,190,6
CMNT,792,32
CMNU,252,9
CMNV,546,28
CMNW,245,11
CMNX,245,10
CMNY,64,2
CMNZ,289,9
CMO,2605,70
CMOP,75,3
CMOQ,81,3
CMOR,172,5
CMOS,36,1
CMOT,140,3
CMOU,28,3
CMOV,128,4
CMOW,56,2
CMOX,20,1
CMOY,46,1
CMP,1297,40
CMPQ,111,4
CMPR,356,10
CMPT,349,11
CMPU,43,2
CMPV,257,7
CMPW,35,1
CMPX,57,2
CMPY,35,1
CMPZ,136,5
CMQ,4151,134
CMQR,409,15
CMQS,153,6
CMQT,583,17
CMQU,139,6
CMQV,725,32
CMQW,98,4
CMQX,79,3
CMQY,162,5
CMQZ,132,7
CMR,4218,137
CMRR,228,11
CMRT,420,21
CMRU,79,3
CMRV,509,23
CMRW,101,5
CMRX,249,10
CMRY,42,1
CMRZ,415,11
CMS,1026,28
CMST,17,1
CMSU,58,2
CMSV,90,4
CMSX,66,2
CMSZ,11,1
CMT,4404,132
CMTT,153,6
CMTU,248,9
CMTV,348,17
CMTW,185,4
CMTX,209,7
CMTY,45,2
CMTZ,159,6
CMU,2355,64
CMUV,78,4
CMUW,40,2
CMUX,85,3
CMUY,23,1
CMUZ,59,1
CMV,3355,115
CMVW,130,5
CMVX,138,4
CMVY,186,6
CMVZ,228,9
CMW,1302,39
CMWX,128,3
CMX,815,27
CMXZ,80,2
CMY,669,17
CMZ,1127,36
CN,69245,2086
CNN,7153,288
CNNO,292,11
CNNP,402,14
CNNQ,736,37
CNNR,903,44
CNNS,193,7
CNNT,461,22
CNNU,118,5
CNNV,671,37
CNNW,287,11
CNNX,257,10
CNNY,94,4
CNNZ,329,16
CNO,5617,159
CNOO,318,8
CNOP,57,2
CNOQ,507,20
CNOR,653,21
CNOS,77,2
CNOT,390,15
CNOU,329,12
CNOV,389,14
CNOW,29,2
CNOX,105,4
CNOY,85,3
CNOZ,29,3
CNP,4266,151
CNPQ,850,39
CNPR,801,30
CNPS,113,3
CNPT,654,28
CNPU,110,4
CNPV,617,25
CNPW,298,10
CNPX,189,6
CNPY,80,3
CNPZ,101,7
CNQ,15713,577
CNQR,2228,95
CNQS,180,11
CNQT,1714,76
CNQU,273,11
CNQV,2034,89
CNQW,582,21
CNQX,270,11
CNQY,356,14
CNQZ,1173,42
CNR,15480,536
CNRR,1049,45
CNRS,547,17
CNRT,1894,80
CNRU,670,26
CNRV,1555,79
CNRW,830,34
CNRX,547,19
CNRY,288,9
CNRZ,1029,38
CNS,3998,113
CNSS,43,1
CNST,516,16
CNSV,397,17
CNSW,38,2
CNSX,63,2
CNSY,48,2
CNSZ,212,6
CNT,13573,453
CNTT,703,31
CNTU,462,17
CNTV,1538,66
CNTW,450,17
CNTX,382,13
CNTY,296,10
CNTZ,651,25
CNU,7398,234
CNUV,444,13
CNUW,86,4
CNUX,153,4
CNUY,211,10
CNUZ,87,5
CNV,11702,457
CNVW,486,19
CNVX,292,13
CNVY,200,9
CNVZ,859,35
CNW,4187,134
CNWX,172,6
CNWY,129,4
CNWZ,317,13
CNX,2385,88
CNXY,184,5
CNXZ,124,6
CNY,2330,77
CNYZ,10,1
CNZ,4895,175
CO,41530,1032
COO,4479,119
COOP,228,5
COOQ,67,3
COOR,89,4
COOS,22,1
COOT,183,7
COOU,96,3
COOV,230,8
COOW,66,2
COOX,28,1
COOY,85,2
COOZ,35,3
COP,2387,67
COPQ,248,7
COPR,79,3
COPS,84,3
COPT,75,3
COPU,79,2
COPV,163,5
COPX,103,3
COPZ,26,2
COQ,7272,224
COQR,323,12
COQS,69,2
COQT,284,11
COQU,233,10
COQV,249,13
COQW,40,1
COQX,46,2
COQY,53,1
COQZ,66,2
COR,6413,180
CORR,155,5
CORS,141,2
CORT,324,15
CORU,320,9
CORV,453,15
CORW,40,3
CORX,173,4
CORY,161,3
CORZ,100,3
COS,1751,46
COST,91,2
COSV,63,2
COSW,74,1
COSY,45,1
COSZ,45,2
COT,5355,149
COTT,25,2
COTU,218,8
COTV,386,14
COTW,68,2
COTX,56,3
COTY,202,6
COTZ,70,4
COU,5485,160
COUV,281,11
COUW,98,4
COUX,46,1
COUY,43,1
COUZ,101,3
COV,4904,150
COVW,185,7
COVX,52,1
COVY,96,3
COVZ,35,3
COW,1867,53
COWX,29,1
COWZ,7,1
COX,928,25
COY,1741,48
COZ,1793,47
CP,18558,502
CPQ,3564,124
CPQR,307,14
CPQS,124,5
CPQT,328,14
CPQU,193,7
CPQV,400,20
CPQW,113,5
CPQX,223,8
CPQY,84,4
CPQZ,189,6
CPR,4637,146
CPRR,178,6
CPRS,189,5
CPRT,635,24
CPRU,87,3
CPRV,424,14
CPRW,179,7
CPRX,207,7
CPRY,71,3
CPRZ,328,14
CPS,1260,31
CPSS,18,1
CPST,85,3
CPSV,78,2
CPSW,78,2
CPSX,103,3
CPSY,59,1
CPSZ,38,2
CPT,3243,109
CPTT,289,9
CPTU,143,3
CPTV,258,11
CPTW,299,12
CPTX,123,3
CPTY,6,1
CPTZ,41,2
CPU,1832,56
CPUV,71,4
CPUW,43,4
CPUX,4,1
CPUY,22,1
CPUZ,67,2
CPV,3465,129
CPVW,93,4
CPVX,140,5
CPVY,36,1
CPVZ,263,11
CPW,1296,39
CPWX,54,2
CPWZ,108,3
CPX,1084,31
CPXY,5,1
CPXZ,79,2
CPY,806,23
CPYZ,119,3
CPZ,1273,43
CQ,70088,2094
CQR,12179,449
CQRR,656,28
CQRS,333,13
CQRT,1627,68
CQRU,463,16
CQRV,1624,78
CQRW,542,22
CQRX,552,18
CQRY,68,3
CQRZ,647,24
CQS,3924,113
CQSS,18,1
CQST,273,10
CQSU,164,4
CQSV,316,12
CQSW,98,4
CQSX,42,1
CQSY,12,1
CQSZ,105,5
CQT,10755,373
CQTT,564,28
CQTU,295,12
CQTV,1384,50
CQTW,353,18
CQTX,426,15
CQTY,228,7
CQTZ,450,22
CQU,5466,170
CQUV,304,14
CQUW,247,8
CQUX,60,2
CQUY,132,4
CQUZ,160,6
CQV,13429,479
CQVW,420,16
CQVX,331,12
CQVY,132,6
CQVZ,433,18
CQW,3142,105
CQWX,221,8
CQWZ,264,8
CQX,2858,89
CQXY,47,1
CQXZ,304,12
CQY,2055,63
CQYZ,80,2
CQZ,5210,166
CR,57933,1621
CRR,4525,163
CRRS,204,6
CRRT,1028,39
CRRU,235,10
CRRV,633,32
CRRW,202,8
CRRX,96,7
CRRY,54,2
CRRZ,199,14
CRS,3865,103
CRST,128,5
CRSU,18,1
CRSV,242,9
CRSW,205,5
CRSX,29,1
CRSZ,191,5
CRT,10648,347
CRTT,485,24
CRTU,396,15
CRTV,1514,70
CRTW,499,19
CRTX,410,13
CRTY,224,7
CRTZ,599,23
CRU,6582,202
CRUV,535,24
CRUW,140,6
CRUX,295,9
CRUY,17,1
CRUZ,263,8
CRV,10611,374
CRVW,441,18
CRVX,450,20
CRVY,137,5
CRVZ,584,22
CRW,4694,151
CRWX,174,5
CRWY,122,5
CRWZ,218,6
CRX,3723,112
CRXY,7,1
CRXZ,291,11
CRY,2058,61
CRYZ,11,1
CRZ,4940,158
CS,16636,394
CSS,426,12
CSSV,32,2
CSSZ,25,1
CST,3275,88
CSTT,48,2
CSTU,71,4
CSTV,189,7
CSTW,156,4
CSTY,5,1
CSTZ,99,4
CSU,1437,42
CSUV,98,2
CSUW,28,1
CSUX,41,1
CSUZ,24,1
CSV,3008,97
CSVW,50,2
CSVX,8,1
CSVY,55,2
CSVZ,107,4
CSW,630,20
CSWY,37,1
CSWZ,47,1
CSX,791,19
CSXZ,17,1
CSY,751,18
CSYZ,30,1
CSZ,1348,32
CT,53333,1546
CTT,4498,152
CTTU,236,8
CTTV,616,24
CTTW,2,1
CTTX,88,3
CTTY,107,3
CTTZ,242,9
CTU,4779,145
CTUV,652,24
CTUW,166,5
CTUY,102,6
CTUZ,138,4
CTV,9364,329
CTVW,384,19
CTVX,488,16
CTVY,130,5
CTVZ,482,21
CTW,3740,110
CTWX,89,3
CTWY,102,2
CTWZ,180,5
CTX,2467,74
CTXY,31,1
CTXZ,119,6
CTY,1641,48
CTYZ,73,1
CTZ,3931,124
CU,34784,978
CUV,4737,182
CUVW,326,14
CUVX,214,8
CUVY,68,3
CUVZ,102,7
CUW,2309,75
CUWX,48,2
CUWY,92,4
CUWZ,16,1
CUX,1665,51
CUXY,102,4
CUXZ,56,2
CUY,1592,43
CUYZ,45,2
CUZ,2086,66
CV,51433,1496
CVW,3224,110
CVWX,92,3
CVWY,79,5
CVWZ,335,11
CVX,2622,86
CVXY,77,2
CVXZ,154,7
CVY,2224,69
CVYZ,196,6
CVZ,5374,177
CW,18951,527
CWX,1022,26
CWXY,114,3
CWXZ,123,4
CWY,1467,43
CWYZ,96,3
CWZ,1393,46
CX,11701,321
CXY,809,18
CXYZ,53,1
CXZ,1286,33
CY,12784,330
CYZ,903,23
CZ,19582,526
D,161744,3658
DE,34420,814
DEE,5384,140
DEEE,148,5
DEEF,99,4
DEEG,320,10
DEEH,26,1
DEEI,357,9
DEEJ,125,4
DEEK,23,1
DEEL,127,4
DEEM,43,2
DEEN,333,13
DEEO,295,9
DEEP,172,4
DEEQ,214,9
DEER,233,8
DEET,308,11
DEEU,45,2
DEEV,193,6
DEEW,188,6
DEEX,47,1
DEEY,178,7
DEEZ,36,2
DEF,2374,62
DEFG,40,1
DEFI,132,4
DEFK,23,1
DEFN,94,4
DEFO,203,7
DEFP,19,1
DEFQ,152,5
DEFR,197,5
DEFT,134,3
DEFV,15,1
DEFW,58,1
DEFY,29,1
DEFZ,16,1
DEG,4245,123
DEGH,19,1
DEGI,158,5
DEGJ,100,4
DEGK,70,2
DEGL,79,4
DEGM,108,4
DEGN,380,11
DEGO,199,7
DEGP,21,2
DEGQ,233,8
DEGR,218,9
DEGS,59,2
DEGT,259,11
DEGU,24,2
DEGV,305,12
DEGW,143,4
DEGX,139,4
DEGY,34,1
DEGZ,180,6
DEH,1477,32
DEHI,54,1
DEHJ,58,2
DEHK,74,2
DEHL,22,1
DEHM,55,2
DEHN,142,4
DEHO,9,1
DEHP,27,1
DEHQ,27,1
DEHR,100,4
DEHS,77,2
DEHT,147,4
DEHV,31,1
DEHW,98,3
DEHX,28,1
DEHY,59,2
DEHZ,38,1
DEI,7395,200
DEII,197,6
DEIJ,283,8
DEIL,123,4
DEIM,238,8
DEIN,512,18
DEIO,284,11
DEIP,291,8
DEIQ,286,10
DEIR,460,19
DEIS,176,5
DEIT,280,8
DEIU,182,7
DEIV,221,6
DEIW,166,5
DEIX,123,4
DEIY,19,1
DEIZ,143,7
DEJ,3134,85
DEJK,42,1
DEJL,42,1
DEJM,87,2
DEJN,115,5
DEJO,180,5
DEJP,30,2
DEJQ,95,4
DEJR,328,11
DEJT,74,2
DEJU,117,4
DEJV,76,3
DEJW,33,1
DEJX,30,1
DEJZ,38,1
DEK,1380,42
DEKL,239,6
DEKM,63,2
DEKN,123,3
DEKO,136,4
DEKP,22,1
DEKQ,86,4
DEKR,202,5
DEKS,24,1
DEKT,173,5
DEKU,51,2
DEKV,72,2
DEKW,27,1
DEKX,114,2
DEKY,15,1
DEL,3114,95
DELM,51,2
DELN,336,12
DELO,302,7
DELP,57,2
DELQ,266,8
DELR,404,16
DELS,77,2
DELT,219,6
DELU,119,3
DELV,92,6
DELW,30,1
DELX,48,1
DELY,24,1
DEM,2347,54
DEMN,132,4
DEMO,21,1
DEMP,56,2
DEMR,271,6
DEMS,21,1
DEMT,242,7
DEMU,166,5
DEMV,82,3
DEMZ,31,2
DEN,7102,193
DENN,320,11
DENO,373,12
DENP,99,4
DENQ,306,10
DENR,428,14
DENS,99,3
DENT,408,17
DENU,290,7
DENV,289,13
DENW,171,5
DENX,92,4
DENY,235,7
DENZ,203,7
DEO,5714,140
DEOO,214,8
DEOP,76,3
DEOQ,104,5
DEOR,260,9
DEOT,246,6
DEOU,250,7
DEOV,201,6
DEOW,180,3
DEOX,82,1
DEOY,63,1
DEOZ,87,3
DEP,2019,53
DEPQ,120,3
DEPR,203,7
DEPT,104,3
DEPU,46,2
DEPV,18,1
DEPW,54,2
DEPX,23,1
DEQ,5542,163
DEQR,252,11
DEQS,66,3
DEQT,191,7
DEQU,83,4
DEQV,132,5
DEQW,48,2
DEQX,51,2
DEQY,28,1
DEQZ,162,3
DER,5283,148
DERR,212,7
DERS,156,3
DERT,477,12
DERU,549,11
DERV,277,8
DERW,185,5
DERX,180,4
DERY,85,4
DERZ,162,4
DES,1352,34
DEST,23,1
DESV,38,1
DESW,51,2
DESZ,47,1
DET,4389,122
DETT,214,6
DETU,261,7
DETV,360,12
DETW,119,3
DETX,161,5
DETY,124,3
DETZ,167,9
DEU,4159,113
DEUV,98,2
DEUW,50,2
DEUX,62,2
DEUZ,134,3
DEV,4422,127
DEVW,71,4
DEVY,58,2
DEVZ,6,1
DEW,1972,54
DEWY,5,1
DEWZ,95,3
DEX,1159,33
DEXY,77,1
DEY,1754,39
DEYZ,62,1
DEZ,1359,40
DF,17321,442
DFG,2265,68
DFGH,34,2
DFGI,24,1
DFGJ,187,7
DFGK,93,2
DFGL,32,2
DFGM,118,3
DFGN,197,8
DFGO,19,1
DFGP,131,5
DFGQ,357,11
DFGR,252,9
DFGS,54,2
DFGT,496,18
DFGU,97,4
DFGV,237,12
DFGW,38,2
DFGX,71,4
DFGY,28,1
DFGZ,127,4
DFH,647,22
DFHI,153,4
DFHJ,59,2
DFHK,16,2
DFHL,72,3
DFHM,71,3
DFHN,145,5
DFHO,42,1
DFHQ,176,5
DFHR,156,4
DFHT,21,2
DFHV,150,5
DFHW,75,2
DFHY,16,1
DFHZ,20,1
DFI,3091,86
DFII,224,9
DFIJ,123,4
DFIK,31,1
DFIL,26,1
DFIM,41,1
DFIN,12,1
DFIO,95,4
DFIP,86,2
DFIQ,309,11
DFIR,112,4
DFIS,262,6
DFIT,120,3
DFIU,111,3
DFIV,217,7
DFIW,103,3
DFIX,87,2
DFIY,186,5
DFJ,1671,55
DFJK,125,5
DFJL,245,9
DFJM,43,1
DFJN,366,13
DFJO,34,2
DFJP,60,2
DFJQ,322,11
DFJR,57,3
DFJS,184,5
DFJT,371,11
DFJV,127,5
DFJW,118,3
DFJX,51,2
DFJZ,227,6
DFK,1533,45
DFKL,83,3
DFKN,325,10
DFKO,43,1
DFKP,109,4
DFKQ,258,8
DFKR,139,5
DFKS,86,3
DFKT,169,7
DFKU,97,3
DFKV,114,4
DFKW,113,3
DFKX,73,3
DFKY,69,1
DFL,2468,71
DFLM,26,1
DFLN,285,11
DFLO,64,1
DFLP,94,4
DFLQ,371,15
DFLR,447,18
DFLS,26,1
DFLT,494,16
DFLU,76,3
DFLV,241,10
DFLW,78,3
DFLX,124,3
DFLY,15,1
DFLZ,63,2
DFM,1290,35
DFMN,141,6
DFMP,43,2
DFMQ,45,1
DFMR,75,2
DFMS,88,2
DFMT,113,4
DFMU,71,1
DFMV,118,5
DFMZ,75,1
DFN,4393,142
DFNN,245,12
DFNO,151,5
DFNP,139,6
DFNQ,318,17
DFNR,876,28
DFNS,189,5
DFNT,391,18
DFNU,234,6
DFNV,322,13
DFNW,248,9
DFNX,53,2
DFNY,81,2
DFNZ,384,12
DFO,2206,58
DFOO,90,4
DFOP,89,3
DFOQ,112,3
DFOR,231,7
DFOT,120,3
DFOU,51,2
DFOV,45,2
DFOW,49,2
DFOX,15,1
DFOY,39,1
DFP,1349,35
DFPQ,97,5
DFPR,189,7
DFPS,25,1
DFPT,178,7
DFPU,51,2
DFPV,160,6
DFPY,53,2
DFPZ,149,5
DFQ,3223,100
DFQR,357,16
DFQS,183,6
DFQT,437,16
DFQU,44,2
DFQV,139,6
DFQW,259,9
DFQX,114,3
DFQY,174,5
DFQZ,159,5
DFR,3156,97
DFRR,289,10
DFRS,151,4
DFRT,365,14
DFRU,79,4
DFRV,657,21
DFRW,293,11
DFRX,142,4
DFRY,210,6
DFRZ,351,9
DFS,1191,29
DFSS,44,1
DFST,26,1
DFSV,178,5
DFSW,35,1
DFSX,115,3
DFSZ,41,1
DFT,2549,83
DFTT,156,7
DFTU,102,4
DFTV,227,9
DFTW,202,6
DFTX,133,4
DFTY,89,3
DFTZ,223,8
DFU,1168,34
DFUV,218,7
DFUW,32,1
DFUX,6,1
DFUY,26,1
DFUZ,20,1
DFV,3149,99
DFVW,176,6
DFVX,152,4
DFVY,176,5
DFVZ,106,3
DFW,1463,42
DFWX,24,1
DFWY,53,1
DFWZ,14,3
DFX,543,16
DFXY,9,1
DFXZ,31,1
DFY,624,19
DFYZ,51,1
DFZ,1283,38
DG,31360,909
DGH,1238,32
DGHI,73,3
DGHJ,101,3
DGHK,20,1
DGHL,107,4
DGHN,150,7
DGHO,116,4
DGHQ,153,8
DGHR,234,7
DGHT,105,4
DGHU,38,1
DGHV,131,4
DGHW,74,3
DGHZ,101,2
DGI,5930,162
DGII,255,10
DGIJ,55,2
DGIK,78,3
DGIL,178,8
DGIM,84,4
DGIN,273,10
DGIO,193,5
DGIQ,235,9
DGIR,212,10
DGIS,76,3
DGIT,250,10
DGIU,222,8
DGIV,359,14
DGIW,100,6
DGIX,183,7
DGIY,84,4
DGIZ,152,6
DGJ,2340,68
DGJK,146,5
DGJL,251,8
DGJM,61,3
DGJN,666,24
DGJO,37,1
DGJP,97,3
DGJQ,211,8
DGJR,456,13
DGJS,134,5
DGJT,299,17
DGJU,100,2
DGJV,264,8
DGJW,38,2
DGJX,114,4
DGJY,129,4
DGJZ,79,3
DGK,1595,49
DGKL,175,7
DGKM,105,4
DGKN,264,12
DGKO,120,3
DGKP,55,1
DGKQ,272,8
DGKR,255,10
DGKS,168,5
DGKT,462,14
DGKU,75,2
DGKV,141,6
DGKW,29,1
DGKX,169,5
DGKY,52,1
DGKZ,121,4
DGL,4084,134
DGLM,205,7
DGLN,1008,40
DGLO,268,8
DGLP,322,12
DGLQ,454,19
DGLR,656,29
DGLS,68,2
DGLT,660,22
DGLU,110,4
DGLV,408,15
DGLW,306,9
DGLX,94,3
DGLY,58,2
DGLZ,87,4
DGM,1844,59
DGMN,310,14
DGMO,53,2
DGMP,181,6
DGMQ,236,8
DGMR,268,10
DGMS,69,3
DGMT,188,8
DGMU,52,2
DGMV,276,10
DGMW,263,11
DGMX,197,6
DGMY,44,1
DGMZ,121,4
DGN,6647,222
DGNN,615,28
DGNO,165,8
DGNP,429,15
DGNQ,910,34
DGNR,831,34
DGNS,109,3
DGNT,1021,40
DGNU,116,5
DGNV,748,31
DGNW,287,13
DGNX,265,11
DGNY,132,5
DGNZ,410,14
DGO,2764,82
DGOO,133,5
DGOP,156,5
DGOQ,99,6
DGOR,219,9
DGOS,27,1
DGOT,129,4
DGOU,160,4
DGOV,200,8
DGOW,115,4
DGOX,7,1
DGOY,127,4
DGOZ,60,2
DGP,2256,75
DGPQ,94,4
DGPR,326,13
DGPS,145,4
DGPT,353,12
DGPU,34,1
DGPV,88,3
DGPW,61,3
DGPX,148,4
DGPY,37,1
DGPZ,102,4
DGQ,5883,197
DGQR,876,36
DGQS,286,12
DGQT,495,17
DGQU,316,9
DGQV,559,25
DGQW,198,8
DGQX,223,10
DGQY,112,5
DGQZ,477,17
DGR,8173,243
DGRR,314,16
DGRS,114,4
DGRT,760,33
DGRU,280,11
DGRV,1254,50
DGRW,247,12
DGRX,309,10
DGRY,252,9
DGRZ,372,14
DGS,1824,46
DGSS,12,1
DGST,143,4
DGSU,117,5
DGSV,158,5
DGSW,147,5
DGSX,48,1
DGSY,153,3
DGSZ,56,2
DGT,6044,200
DGTT,175,8
DGTU,108,5
DGTV,536,20
DGTW,228,9
DGTX,174,6
DGTY,131,6
DGTZ,274,8
DGU,2974,90
DGUV,86,5
DGUY,65,2
DGUZ,86,3
DGV,4896,176
DGVW,254,10
DGVX,156,5
DGVY,23,1
DGVZ,310,9
DGW,2380,78
DGWX,77,2
DGWY,107,3
DGWZ,36,2
DGX,1318,39
DGXZ,384,9
DGY,1339,37
DGYZ,50,2
DGZ,1930,57
DH,10345,244
DHI,2042,49
DHII,16,1
DHIJ,58,1
DHIK,33,1
DHIL,163,4
DHIM,50,1
DHIN,160,3
DHIO,57,2
DHIP,41,1
DHIQ,257,8
DHIR,201,7
DHIU,60,1
DHIV,152,4
DHIW,83,2
DHIX,35,1
DHIZ,110,2
DHJ,596,13
DHJK,10,1
DHJL,68,3
DHJM,33,2
DHJN,70,3
DHJO,47,2
DHJP,29,1
DHJQ,107,4
DHJR,126,5
DHJT,184,4
DHJU,16,1
DHJV,133,4
DHJW,41,1
DHJY,79,2
DHJZ,26,1
DHK,644,17
DHKL,16,1
DHKM,40,1
DHKN,60,2
DHKO,37,1
DHKP,38,1
DHKQ,146,5
DHKR,151,7
DHKS,33,2
